GUÍA DEL USUARIO: SE ANEXAN DATOS DE AVISOS DE ARRIBO DE ESPECIES PESQUERAS CAPTURADAS EN MÉXICO DEL AÑO 2014. LAS ENTIDADES FEDERATIVAS SE ORDENAN ALFABETICAMENTE. |||||||||||||||
ENTIDAD FEDERATIVA|CLAVE SITIO DE DESEMBARQUE|NOMBRE SITIO DE DESEMBARQUE|LUGAR DE CAPTURA|CLAVE LUGAR DE CAPTURA|CLAVE OFICINA|OFICINA|MES|AÑO|NOMBRE PRINCIPAL|CLAVE ESPECIE|NOMBRE ESPECIE|PESO DESEMBARCADO|PESO VIVO|VALOR|LITORAL
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|3600|3600|360000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|160|160|4800|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1910|1910|191000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2500|2500|250000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|75|75|7500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|75|75|7500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|400|400|8000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|2615|2615|78450|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|75|75|2250|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|571|571|2855|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|47|47|1410|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1000|1000|100000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1300|1300|130000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1900|1900|190000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|3800|4180|19000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2000|2000|200000|PACIFICO
BAJA CALIFORNIA|203000|ENSENADA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|SARGAZO|0221424S|SARGAZO SECO|2400|14400|12000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1700|1700|170000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|SARGAZO|0221424S|SARGAZO SECO|2900|17400|14500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|735|735|3675|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|139|139|4170|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|178|178|17800|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|520|520|2600|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|151|151|4530|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1700|1700|170000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1700|1700|170000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|135|135|13500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|CARACOL|2001428H|CARACOL ENT. FCO.|4000|4000|32000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|47|47|940|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2200|2200|220000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|400|400|12000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|165|165|16500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1800|1800|180000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|SARGAZO|0221424S|SARGAZO SECO|3600|21600|18000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2100|2100|210000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|200|200|4000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1950|1950|195000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|255|255|25500|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|3710|4081|18550|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|1120|1120|5600|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|197|197|5910|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|850|850|85000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|2000|2200|2000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|200|200|6000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|SARGAZO|0221424S|SARGAZO SECO|3000|18000|15000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|181|181|905|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|56|56|1680|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|600|600|12000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|SARGAZO|0221424S|SARGAZO SECO|3200|19200|16000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2700|2700|270000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|800|800|80000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|950|950|95000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|400|400|12000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|ALMEJA|0301424H|ALMEJA GENEROSA ENT. FCA.|917|917|91700|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|600|600|12000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2700|2700|270000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|400|400|8000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1000|1000|100000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2200|2200|220000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|3100|3100|310000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|200|200|6000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|2000|2200|10000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|JUREL|3481421H|JUREL ENT. FCO.|1020|1020|25500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|980|980|29400|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|1996|1996|37924|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|118|118|2360|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|930|930|93000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|850|850|25500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|910|910|27300|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|SEPTIEMBRE|2014|SARGAZO|0221424S|SARGAZO SECO|2450|14700|12250|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|162|162|16200|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|80|80|2400|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|120|120|600|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2900|2900|290000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2400|2400|240000|PACIFICO
BAJA CALIFORNIA|203006|PUERTO NUEVO|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|2300|2530|11500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|80|80|8000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1900|1900|190000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|500|500|10000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|SARGAZO|0221424S|SARGAZO SECO|3400|20400|17000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|350|350|10500|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|2300|2530|11500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|2616|2616|78480|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|300|300|9000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|90|90|9000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|18|18|1800|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|19|19|1900|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2100|2100|210000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2400|2400|240000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|50|50|5000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|400|400|40000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|FEBRERO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1500|1500|150000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|ABRIL|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|5200|5720|26000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1300|1300|130000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|22|22|2200|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|60|60|6000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|660|660|66000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|35|35|3500|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|LANGOSTA|3751427H|LANGOSTA ROJA ENT. FCA.|35|35|3500|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|1060|1060|5300|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|62|62|1860|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|CABRILLA|1391424H|CABRILLA ENT. FCA.|30|30|300|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|400|400|8000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|JUREL|3481421H|JUREL ENT. FCO.|300|300|3000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|260|260|2600|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|MAYO|2014|LENGUADO|3981420H|LENGUADO ENT. FCO.|81|81|810|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|NOVIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2100|2100|210000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|ENERO|2014|OTRAS|1941418H|CANGREJO DE AGUA DULCE ENT. FCO.|500|500|15000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2200|2200|220000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|OCTUBRE|2014|SARGAZO|0221424H|SARGAZO ENT. FCO.|2200|2420|11000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|900|900|90000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1800|1800|180000|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|DICIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|2750|2750|275000|PACIFICO
BAJA CALIFORNIA|203009|LA SALINA|CAMPO LOPEZ|203007|203|ENSENADA|MARZO|2014|SARGAZO|0221424S|SARGAZO SECO|3650|21900|18250|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|CARACOL|2071421H|CARACOL PANOCHA ENT. FCO.|799|799|3995|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JUNIO|2014|PEPINO DE MAR|3001427H|PEPINO DE MAR (ESPECIES ASOCIADAS) ENT. FCO.|46|46|1380|PACIFICO
BAJA CALIFORNIA|203005|POPOTLA|CAMPO LOPEZ|203007|203|ENSENADA|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1950|1950|195000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1810|1810|27150|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|MAYO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|160|0|4800|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1220|1220|18300|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|580|580|8700|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|ABRIL|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|180|0|5400|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JUNIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|250|0|7500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|0681429H|BACALAO ENT. FCO.|100|100|1000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|250|0|7500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|150|150|1500|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|JULIO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|80|88|2000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|850|850|12750|PACIFICO
BAJA CALIFORNIA|202007|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|AGOSTO|2014|ERIZO|3091425H|ERIZO ROJO ENT. FCO.|1140|1140|17100|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|OTRAS|1940220H|CANGREJO MANOS DE FCO.|100|0|3000|PACIFICO
BAJA CALIFORNIA|202051|CAMPO NUEVO|CAMPO NUEVO|202051|202|EL ROSARIO|SEPTIEMBRE|2014|OTRAS|3671427H|VIEJA ENT. FCA.|100|100|1000|PACIFICO
