AÑO ,ESTADO,MUNICIPIO,LOCALIDAD, RNP TITULAR,TITULAR,PESQUERIA,FECHA INICIO,FECHA TERMINO,N°  EMB. ,NOMBRE EMBARCACIÓN,MATRICULA,ZONA DE PESCA
2012,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201004072,"S.C.P.P. DE RIVERA PLAYA HORNITOS, S.C. DE R.L. DE C.V.",OSTION DE ROCA,11-23-12,11-22-17,4,VARIAS,,COORDENADAS
2012,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201004072,"S.C.P.P. DE RIVERA PLAYA HORNITOS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,11-29-12,11-28-17,10,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201004072,"S.C.P.P. DE RIVERA PLAYA HORNITOS, S.C. DE R.L. DE C.V.",CALLO DE HACHA,11-23-12,11-22-17,4,VARIAS,,COORDENADAS
2012,SINALOA,ELOTA,ABOCHO,2501001677,"S.C.P.P. EJIDAL AGUA NUEVA DE ABOCHO, S.C.DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,08-05-12,08-04-16,6,VARIAS,,"AGUAS DE LA LAGUNA DE ABOCHO, ELOTA, SINALOA"
2012,GUERRERO,COYUCA DE BENITEZ,EMBARCADERO DE ALVAREZ,1201007190,"S.C.P.P. EL AZTECA VENCEDOR, S.C. DE R.L.",ESCAMA DE AGUA DULCE,11-08-12,11-07-17,8,VARIAS,,LAGUNA DE COYUCA
2012,NAYARIT,SANTIAGO IXCUINTLA,BOCA DE CAMICHIN,1806000475,S.C.P.P. EN GRAL. Y AC. OSTRICAMICHIN S.C. DE R. L DE C.V.,OSTION DEPLACER,04-30-12,04-29-16,17,VARIAS,,"AGUAS NACIONALES DEL ESTERO GRANDE DE CAMICHIN, ZONA COMPRENDIDA DEL PUNTO ""A"", COORDENADAS 443-851 BORDEANDO EL LADO ESTE DE ESTERO MENCIONADO, HASTA LLEGAR A LA BOCA DE CAMICHIN, PUNTO ""B"" CONTINUANDO CON LA MARGEN DERECHA DEL ESTERO EN DIRECCIÓN NORTE, HASTA LLEGAR A LA ALTURA DE BOCA DE ENSENADA PUNTO ""C"" COORD."
2012,NAYARIT,SANTIAGO IXCUINTLA,BOCA DE CAMICHIN,1806000475,"S.C.P.P. EN GRAL. Y AC. OSTRICAMICHIN, S.C. DE R.L. DE C.V.",MOYA O CHACAL,10-26-12,10-25-16,17,VARIAS,,"AGUAS NACIONALES DE BAJO DE EN MEDIO, CANAL DE LAS BLANCAS, ESTERO GRANDE DE BOCA DE CAMICHIN Y LOS PAJAROS, EN EL MUNICIPIO DE SANTIAGO IXCUINTLA, NAYARIT"
2012,SINALOA,AHOME,EL COLORADO,2507001416,"S.C.P.P. ENRIQUE ATONDO FAVELA, S.C. DE R.L.",CALAMAR ,12-04-12,12-03-16,1,,,"AGUAS DE JURISDICCION FEDERAL EN EL ESTADO DE SINALOA, EN LOS CAMPOS PESQUEROS EL COLORADO Y LAS LAJITAS"
2012,OAXACA,STO. DE TEHUANTEPEC,SANTA GERTR. MIRAMAR,2005000225,"S.C.P.P. ENSENADA CHIPEHUA, S.C. DE R.L. DE C.V.",TIBURON,06-12-12,04-30-16,3,VARIAS,,"LITORAL DEL ESTADO DE OAXACA COMPRENDE,DE BARRA DE SAN FRANCISCO HASTA MORRO AYUTA"
2012,OAXACA,STO. DE TEHUANTEPEC,SANTA GERTR. MIRAMAR,2005000225,"S.C.P.P. ENSENADA CHIPEHUA, S.C. DE R.L. DE C.V.",PULPO,06-12-12,06-11-16,1,CHIPEHUA IV,2003008213-1,LITORAL DEL ESTADO DE OAXACA COMPRENDE; DE BARRA DE SAN FRANCISCO HASTA BAHÍA SANTA CRUZ BAMBA
2012,SINALOA,ANGOSTURA,PLAYA COLORADA,2506001169,"S.C.P.P. ESCAMEROS DE LA PLAYA COLORADA, S.C. DE R.L.",ESCAMA MARINA,11-26-12,11-25-16,5,VARIAS,,AGUAS DE JURISDICCION FEDERAL DEL ESTADO DE SINALOA
2012,SINALOA,SINALOA DE LEYVA,BACUBRITO,2505000691,"S.C.P.P. FOMENTO Y DESARROLLO DE BACUBIRITO, S.C.L.",ESCAMA DE AGUA DULCE,11-15-12,11-14-16,32,VARIAS,,"AGUAS CONTINENTALES DE LA PRESA GUSTAVO DIAZ ORDAZ (BACURATO), EN EL ESTADO DE SINALOA"
2012,SINALOA,NAVOLATO,EL CASTILLO,2501000422,"S.C.P.P. GENERAL ANGEL FLORES, S. DE R.L. DE C.V.",JAIBA,05-24-12,05-23-16,6,VARIAS,,"BAHÍA DE ALTATA Y ENSENADA DEL PABELLON, EN EL ESTADO DE SINALOA"
2012,GUERRERO,ZIHUATANEJO,PLAYA LINDA,1202002117,"S.C.P.P. ISLA DE IXTAPA, S.C. DE R.L.",PULPO,11-26-12,11-25-17,2,VARIAS,,COORDENADAS
2012,GUERRERO,ZIHUATANEJO,ZIHUATANEJO,1202002117,"S.C.P.P. ISLA DE IXTAPA, S.C. DE R.L.",OSTION DE ROCA,11-26-12,11-25-17,2,VARIAS,,COORDENADAS
2012,SINALOA,ANGOSTURA,COSTA AZUL,2506000443,S.C.P.P. ISLOTE DEL MERO S.C. DE R.L. DE C.V.,JAIBA,05-24-12,05-23-16,6,VARIAS,,"BAHÍA DE SANTA MARIA, EN EL ESTADO DE SINALOA"
2012,SINALOA,MAZATLÁN,MAZATLAN,2508001167,"S.C.P.P. JOSE MARIA CANIZALES, S.C.L.",ESCAMA MARINA,12-01-12,11-30-16,13,VARIAS,,LITORAL DEL OCEANO PACIFICO EN EL ESTADO DE SINALOA
2012,SINALOA,AHOME,LAZARO CARDENAS,2507002869,"S.C.P.P. JULIAN VEGA FELIX, S.C. DE C.V.",JAIBA,12-04-12,12-03-16,6,VARIAS,,"SISTEMA TOPOLOBAMPO, BAHIA DE CHIURA Y SANTA MARIA"
2012,SINALOA,CULIACAN,JESUS MARIA,2501001792,"S.C.P.P. LA CURVA DE JESUS MARIA , S.C.L.",ESCAMA DE AGUA DULCE,10-11-12,10-10-16,12,VARIAS,,AGUAS CONTINENTALES DE LA ADOLFO LOPEZ MATEOS EN EL BADIRAGUATO DE SINALOA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,GUAYOL I,2803005513-7,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,GUAYOL II,2803005613-4,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,GUAYOL III,2803005713-2,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,LA ESTRELLA ,2803006313-5,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,LA SUPERIOR,2803006213-2,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,NANCY I,2803005813-8,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,NANCY II,2803005913-7,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,NANCY III,2803006013-8,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,S.C.P.P. LA MARINA SC  DE RL  DE CV,CAMARON DE AGUAS PROTEGIDAS,08-02-12,08-01-17,1,NANCY IV,2803006113-4,LAGUNA DE ALMAGRE EN LA OFICINA DE SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",JAIBA,03-15-12,03-14-17,1,LA ESTRELLA,2803006313-5,"RIO SOTO LA MARINA, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM"
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",JAIBA,03-15-12,03-14-17,1,LA SUPERIOR,2803006213-2,"RIO SOTO LA MARINA, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM"
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,LA ESTRELLA,2803006313-5,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,GUAYOL I,2803005513-7,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,GUAYOL II,2803005613-4,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,NANCY I,2803005813-8,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,NANCY II,2803005913-7,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,NANCY III,2803006013-8,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,2803000013,"S.C.P.P. LA MARINA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,03-15-12,03-14-17,1,NANCY IV,2803006113-4,"GOLFO DE MEÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,SINALOA,NAVOLATO,C.P. YAMETO,2509001489,"S.C.P.P. LAGUNA DEL PAMPANO, S.C. DE R.L. DE C.V.",JAIBA,11-27-12,11-26-16,6,VARIAS,,"BAHÍA DE SANTAMARIA, CORRESPONDIENTE AL MUNICIPIO DE NAVOLATO"
2012,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201007257,"S.C.P.P. LOS MAGUEYITOS, S.C. DE R.L. DE C.V.",OSTION DE ROCA,10-04-12,10-03-17,0,NINGUNA,,BANCOS LOCALIZADOS DE PUNTA BRUJA A PIE DE LA CUESTA EN COORDENADAS
2012,SINALOA,ANGOSTURA,LA REFORMA,2508001532,"S.C.P.P. LOS MANGLARES DE SAUCEDA, S.C. DE R.L. DE C.V.",JAIBA,11-28-12,11-27-16,5,VARIAS,,AGUAS DE LA JURISDICCION FEDERAL DEL ESTADO DE SINALOA
2012,SINALOA,AHOME,C.P. EL COLORADO,2507002844,"S.C.P.P. MARGARITA MARTINEZ ATONDO, S. DE R.L.",JAIBA,11-27-12,11-26-16,6,VARIAS,,"BOCA DEL RIO FUERTE, UBICADO EN PUNTA AHOME, BAHÍA DE LECHUGUILLA, UBICADO EN EL ESTERO VERDE MAR, BAHÍA DE SANTAMARIA UBICADO EN ESTERO LA ZETA, GOLFO DE CALIFORNIA UBICADO EN BAHÍA SANTA MARIA Y PUNTA LECHUGUILLA CORRESPONDIENTE AL MUNICIPIO DE AHOME"
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO TEPEHUAJES,2810000105,"S.C.P.P. MORALANES, S.C. DE C.V.",ESCAMA MARINA,02-28-12,02-27-17,1,MORALANES V,2803003313-9,"GOLFO DE MÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO TEPEHUAJES,2810000105,"S.C.P.P. MORALANES, S.C. DE C.V.",ESCAMA MARINA,02-28-12,02-27-17,1,MORALANES VI,2803113413-5,"GOLFO DE MÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO TEPEHUAJES,2810000105,"S.C.P.P. MORALANES, S.C. DE C.V.",ESCAMA MARINA,02-28-12,02-27-17,1,MORALANES VII,2803113513-8,"GOLFO DE MÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO TEPEHUAJES,2810000105,"S.C.P.P. MORALANES, S.C. DE C.V.",ESCAMA MARINA,02-28-12,02-27-17,1,MORALANES IX,2803113613-1,"GOLFO DE MÉXICO, EN EL LITORAL DEL ESTADO DE TAMAULIPAS, EN LA JURISDICCIÓN DE LA OFICINA DE PESCA EN SOTO LA MARINA, TAM."
2012,SINALOA,NAVOLATO,LAS AGUAMITAS,2509001810,"S.C.P.P. PARGO COLORADO, S.C. DE R.L. DE C.V.",ESCAMA,12-12-12,12-11-16,3,VARIAS,,AGUAS DE JURISDICCION FEDERAL DEL ESTADO DE SINALOA
2012,SINALOA,NAVOLATO,C. PESO YAMETO,2501001222,"S.C.P.P. PESCADORES BAHIA DE SANTA MARIA, S. DE R.L. DE C.V.",JAIBA,04-24-12,04-23-16,6,VARIAS,,"BAHÍA DE SANTA MARÍA, CORRESPONDIENTE AL MUNICIPIO DE NAVOLATO ,SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001587,"S.C.P.P. PESCADORES DE LA BRECHA, S.C.L.",JAIBA,12-04-12,12-03-16,5,VARIAS,,"BARRA DE TEACAPAN, LA BRECHA Y LAGUNA AGUA GRANDE, EN EL ESTADO DE SINALOA"
2012,SINALOA,ELOTA,LA CRUZ,2501000430,"S.C.P.P. PESCADORES DE LA CRUZ, S. DE R.L. DE C.V.",OSTION DE ROCA,04-26-12,04-26-16,15,VARIAS,,"AGUAS MARINAS DENOMINADAS NORTE DE LA PUNTA DE SAN MIGUEL HASTA RIO ELOTA, EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001781,"S.C.P.P. PESCADORES DEL CAMICHIN, S.C. DE R.L. DE C.V.",ESCAMA MARINA,08-21-12,08-20-16,1,LA PALOMA,,AGUAS DE JURISDICCION FEDERAL EN EL ESTADO DE SINALOA
2012,SINALOA,ESCUINAPA,ESCUINAPA,2504000775,"S.C.P.P. PESCADORES DEL NANCHITO, S.C. DE R.L. DE C.V.",JAIBA,05-18-12,05-17-16,2,VARIAS,,"LAGUNA GRANDE-LAGUNA AGUA GRANE, EN EL ESTADO DE SINALOA"
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,ANA CRISTINA,,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,ANA CRISTINA 2,2803001513-5,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,BRENDA,2803063513-9,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LA AGUILILLA,2803039213-2,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LA AGUILILLA II,2803094713-6,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LA JUANITA,2803003113-5,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LA PERLA,2803001913-2,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LAURA,2803094913-8,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LAURA NELY,2803094213-9,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LIZI 1,2803002713-3,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LIZI 2,2803002813-6,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LOLITA I,2803002913-5,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,LOLITA II,2803003013-3,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,MAYRA,2803001613-4,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,MELISSA,2803001713-1,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,PATY,2803051713-3,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,ZAIRA YAQUELIN,2803094813-8,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",ESCAMA MARINA,10-19-12,10-18-17,1,ANA CRISTINA 1,2803001413-3,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,ANA CRISTINA 2,2803001513-5,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,BRENDA,2803063513-9,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LA AGUILILLA,2803039213-2,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LA AGUILILLA II,2803094713-6,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LA JUANITA,2803003113-5,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LA PERLA,2803001913-2,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LAURA,2803094913-8,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LAURA NELY,2803094213-9,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LIZI 1,2803002713-3,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LIZI 2,2803002813-6,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LOLITA I,2803002913-5,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LOLITA II,2803003013-3,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,LUCERITO,2803095013-7,RIO SOTO LA MARINA
