Año,Estado,Especie,Cantidad
2012,CHIAPAS,LANGOSTA,0
2012,COLIMA,LANGOSTA,0
2012,DURANGO,LANGOSTA,0
2012,ESTADO DE MEXICO,LANGOSTA,0
2012,HIDALGO,LANGOSTA,0
2012,MORELOS,LANGOSTA,0
2012,NUEVO LEON,LANGOSTA,0
2012,QUERETARO,LANGOSTA,0
2012,SAN LUIS POTOSI,LANGOSTA,0
2012,TABASCO,LANGOSTA,0
2012,TLAXCALA,LANGOSTA,0
2012,ZACATECAS,LANGOSTA,0
2013,BAJA CALIFORNIA,LANGOSTA,0
2013,CAMPECHE,LANGOSTA,0
2013,CHIAPAS,LANGOSTA,0
2013,CHIHUAHUA,LANGOSTA,0
2013,COAHUILA,LANGOSTA,0
2013,DF,LANGOSTA,0
2013,DURANGO,LANGOSTA,0
2013,ESTADO DE MEXICO,LANGOSTA,0
2013,GUANAJUATO,LANGOSTA,0
2013,HIDALGO,LANGOSTA,0
2013,MORELOS,LANGOSTA,0
2013,NUEVO LEON,LANGOSTA,0
2013,QUERETARO,LANGOSTA,0
2013,SAN LUIS POTOSI,LANGOSTA,0
2013,TABASCO,LANGOSTA,0
2013,TAMAUUPAS,LANGOSTA,0
2013,TLAXCALA,LANGOSTA,0
2013,ZACATECAS,LANGOSTA,0
2012,NAYARIT,LANGOSTA,2
2013,VERACRUZ,LANGOSTA,2.5
2009,OAXACA,LANGOSTA,5
2012,MICHOACAN,LANGOSTA,5
2013,MICHOACAN,LANGOSTA,6
2012,OAXACA,LANGOSTA,8
2013,NAYARIT,LANGOSTA,8
2010,SONORA,LANGOSTA,8.5
2013,SINALOA,LANGOSTA,9.5
2009,PUEBLA,LANGOSTA,10
2013,GUERRERO,LANGOSTA,10
2009,SAN LUIS POTOSI,LANGOSTA,11
2011,VERACRUZ,LANGOSTA,11
2013,PUEBLA,LANGOSTA,12.5
2009,ZACATECAS,LANGOSTA,14
2013,SONORA,LANGOSTA,15
2009,TAMAUUPAS,LANGOSTA,19.5
2010,AGUASCALENTES,LANGOSTA,22
2012,GUERRERO,LANGOSTA,22
2012,AGUASCALENTES,LANGOSTA,22.9
2009,CHIHUAHUA,LANGOSTA,24
2011,GUERRERO,LANGOSTA,25.83
2012,SINALOA,LANGOSTA,25.9
2013,OAXACA,LANGOSTA,37
2009,SONORA,LANGOSTA,44
2010,OAXACA,LANGOSTA,45
2009,GUERRERO,LANGOSTA,45.3
2012,CHIHUAHUA,LANGOSTA,50
2011,PUEBLA,LANGOSTA,52
2011,DF,LANGOSTA,54
2011,MICHOACAN,LANGOSTA,65
2010,COLIMA,LANGOSTA,70
2012,PUEBLA,LANGOSTA,75
2012,QUINTANA ROO,LANGOSTA,80
2011,YUCATAN,LANGOSTA,89
2012,DF,LANGOSTA,100
2012,SONORA,LANGOSTA,103
2009,MICHOACAN,LANGOSTA,108
2012,GUANAJUATO,LANGOSTA,120
2012,VERACRUZ,LANGOSTA,123
2013,COLIMA,LANGOSTA,130
2009,BAJA CALIFORNIA SUR,LANGOSTA,131.1
2011,SINALOA,LANGOSTA,131.6
2012,COAHUILA,LANGOSTA,134
2010,YUCATAN,LANGOSTA,142.8
2012,BAJA CALIFORNIA SUR,LANGOSTA,153
2011,JALISCO,LANGOSTA,157
2013,AGUASCALENTES,LANGOSTA,172
2011,QUINTANA ROO,LANGOSTA,178
2010,PUEBLA,LANGOSTA,204.9
2013,QUINTANA ROO,LANGOSTA,221
2010,CHIHUAHUA,LANGOSTA,300
2010,MICHOACAN,LANGOSTA,350
2009,COLIMA,LANGOSTA,365
2010,BAJA CALIFORNIA SUR,LANGOSTA,416
2009,JALISCO,LANGOSTA,434
2012,TAMAUUPAS,LANGOSTA,480
2009,DF,LANGOSTA,530
2012,JALISCO,LANGOSTA,562
2013,JALISCO,LANGOSTA,595
2012,YUCATAN,LANGOSTA,635
2012,CAMPECHE,LANGOSTA,807
2013,BAJA CALIFORNIA SUR,LANGOSTA,891.7
2010,QUINTANA ROO,LANGOSTA,967
2011,SONORA,LANGOSTA,1054
2009,YUCATAN,LANGOSTA,1235.4
2011,BAJA CALIFORNIA SUR,LANGOSTA,1868
2010,DF,LANGOSTA,1877.06
2013,YUCATAN,LANGOSTA,2026
,,LANGOSTA,4136.2
2009,QUINTANA ROO,LANGOSTA,4423.04
2011,BAJA CALIFORNIA,LANGOSTA,17921.77
2012,BAJA CALIFORNIA,LANGOSTA,22147.96
2010,BAJA CALIFORNIA,LANGOSTA,56183
2009,BAJA CALIFORNIA,LANGOSTA,56616
2013,BAJA CALIFORNIA,LANGOSTINO,0
2013,BAJA CALIFORNIA SUR,LANGOSTINO,0
2013,CAMPECHE,LANGOSTINO,0
2013,CHIAPAS,LANGOSTINO,0
2013,CHIHUAHUA,LANGOSTINO,0
2013,COAHUILA,LANGOSTINO,0
2013,COLIMA,LANGOSTINO,0
2013,DF,LANGOSTINO,0
2013,DURANGO,LANGOSTINO,0
2013,ESTADO DE MEXICO,LANGOSTINO,0
2013,GUANAJUATO,LANGOSTINO,0
2013,HIDALGO,LANGOSTINO,0
2013,MICHOACAN,LANGOSTINO,0
2013,MORELOS,LANGOSTINO,0
2013,NAYARIT,LANGOSTINO,0
2013,NUEVO LEON,LANGOSTINO,0
2013,OAXACA,LANGOSTINO,0
2013,QUERETARO,LANGOSTINO,0
2013,SINALOA,LANGOSTINO,0
2013,SONORA,LANGOSTINO,0
2013,TABASCO,LANGOSTINO,0
2013,TAMAUUPAS,LANGOSTINO,0
2013,TLAXCALA,LANGOSTINO,0
2013,YUCATAN,LANGOSTINO,0
2013,ZACATECAS,LANGOSTINO,0
2013,QUINTANA ROO,LANGOSTINO,5
2013,PUEBLA,LANGOSTINO,24
2013,VERACRUZ,LANGOSTINO,29
2013,SAN LUIS POTOSI,LANGOSTINO,38
2013,GUERRERO,LANGOSTINO,100
2013,JALISCO,LANGOSTINO,116
2013,AGUASCALENTES,LANGOSTINO,118
,,LANGOSTINO,430
2009,AGUASCAUENTES,LISA-LISETA,0
2009,CAMPECHE,LISA-LISETA,0
2009,CHIAPAS,LISA-LISETA,0
2009,CHIHUAHUA,LISA-LISETA,0
2009,COAHUILA,LISA-LISETA,0
2009,COLIMA,LISA-LISETA,0
2009,DURANGO,LISA-LISETA,0
2009,GUERRERO,LISA-LISETA,0
2009,HIDALGO,LISA-LISETA,0
2009,MORELOS,LISA-LISETA,0
2009,NAYARIT,LISA-LISETA,0
2009,NUEVO LEON,LISA-LISETA,0
2009,QUERETARO,LISA-LISETA,0
2009,QUINTANA ROO,LISA-LISETA,0
2009,SAN LUIS POTOSI,LISA-LISETA,0
2009,VERACRUZ,LISA-LISETA,0
2009,YUCATAN,LISA-LISETA,0
2010,BAJA CALIFORNIA,LISA-LISETA,0
2010,BAJA CALIFORNIA SUR,LISA-LISETA,0
2010,CAMPECHE,LISA-LISETA,0
2010,CHIAPAS,LISA-LISETA,0
2010,CHIHUAHUA,LISA-LISETA,0
2010,COAHUILA,LISA-LISETA,0
2010,COLIMA,LISA-LISETA,0
2010,DURANGO,LISA-LISETA,0
2010,GUANAJUATO,LISA-LISETA,0
2010,GUERRERO,LISA-LISETA,0
2010,HIDALGO,LISA-LISETA,0
2010,JALISCO,LISA-LISETA,0
2010,MICHOACAN,LISA-LISETA,0
2010,MORELOS,LISA-LISETA,0
2010,NAYARIT,LISA-LISETA,0
2010,NUEVO LEON,LISA-LISETA,0
2010,QUERETARO,LISA-LISETA,0
2010,QUINTANA ROO,LISA-LISETA,0
2010,SONORA,LISA-LISETA,0
2010,YUCATAN,LISA-LISETA,0
2010,ZACATECAS,LISA-LISETA,0
2011,AGUASCALENTES,LISA-LISETA,0
2011,BAJA CALIFORNIA,LISA-LISETA,0
2011,CAMPECHE,LISA-LISETA,0
2011,CHIAPAS,LISA-LISETA,0
2011,CHIHUAHUA,LISA-LISETA,0
2011,COAHUILA,LISA-LISETA,0
2011,COLIMA,LISA-LISETA,0
2011,DURANGO,LISA-LISETA,0
2011,GUANAJUATO,LISA-LISETA,0
2011,GUERRERO,LISA-LISETA,0
2011,HIDALGO,LISA-LISETA,0
2011,JALISCO,LISA-LISETA,0
2011,MICHOACAN,LISA-LISETA,0
2011,MORELOS,LISA-LISETA,0
2011,NUEVO LEON,LISA-LISETA,0
2011,QUERETARO,LISA-LISETA,0
2011,QUINTANA ROO,LISA-LISETA,0
2011,YUCATAN,LISA-LISETA,0
2011,ZACATECAS,LISA-LISETA,0
2012,BAJA CALIFORNIA SUR,LISA-LISETA,0
2012,CAMPECHE,LISA-LISETA,0
2012,CHIAPAS,LISA-LISETA,0
2012,DF,LISA-LISETA,0
2012,DURANGO,LISA-LISETA,0
2012,GUANAJUATO,LISA-LISETA,0
2012,GUERRERO,LISA-LISETA,0
2012,HIDALGO,LISA-LISETA,0
2012,JALISCO,LISA-LISETA,0
2012,MICHOACAN,LISA-LISETA,0
2012,MORELOS,LISA-LISETA,0
2012,NUEVO LEON,LISA-LISETA,0
2012,PUEBLA,LISA-LISETA,0
2012,QUERETARO,LISA-LISETA,0
2012,QUINTANA ROO,LISA-LISETA,0
2012,SAN LUIS POTOSI,LISA-LISETA,0
2012,SONORA,LISA-LISETA,0
2012,TABASCO,LISA-LISETA,0
2012,TAMAUUPAS,LISA-LISETA,0
2012,ZACATECAS,LISA-LISETA,0
2013,BAJA CALIFORNIA,LISA-LISETA,0
2013,BAJA CALIFORNIA SUR,LISA-LISETA,0
2013,CAMPECHE,LISA-LISETA,0
2013,CHIAPAS,LISA-LISETA,0
2013,CHIHUAHUA,LISA-LISETA,0
2013,DURANGO,LISA-LISETA,0
2013,GUANAJUATO,LISA-LISETA,0
2013,GUERRERO,LISA-LISETA,0
2013,HIDALGO,LISA-LISETA,0
2013,MICHOACAN,LISA-LISETA,0
2013,MORELOS,LISA-LISETA,0
2013,NUEVO LEON,LISA-LISETA,0
2013,QUERETARO,LISA-LISETA,0
2013,QUINTANA ROO,LISA-LISETA,0
2013,SAN LUIS POTOSI,LISA-LISETA,0
2013,TABASCO,LISA-LISETA,0
2013,TAMAUUPAS,LISA-LISETA,0
2013,ZACATECAS,LISA-LISETA,0
2012,COAHUILA,LISA-LISETA,3
2012,COLIMA,LISA-LISETA,4
2013,COAHUILA,LISA-LISETA,5.7
2011,TAMAUUPAS,LISA-LISETA,6
2009,JALISCO,LISA-LISETA,11
2011,ESTADO DE MEXICO,LISA-LISETA,11
2009,GUANAJUATO,LISA-LISETA,15
2011,PUEBLA,LISA-LISETA,20
2012,BAJA CALIFORNIA,LISA-LISETA,25
2010,AGUASCALENTES,LISA-LISETA,30
2012,ESTADO DE MEXICO,LISA-LISETA,30
2013,PUEBLA,LISA-LISETA,32
2010,TABASCO,LISA-LISETA,33
2010,SAN LUIS POTOSI,LISA-LISETA,35
2011,TLAXCALA,LISA-LISETA,39
2009,TLAXCALA,LISA-LISETA,40
2011,NAYARIT,LISA-LISETA,40
2010,PUEBLA,LISA-LISETA,50
2009,MICHOACAN,LISA-LISETA,53
2013,TLAXCALA,LISA-LISETA,57
2009,PUEBLA,LISA-LISETA,62
2010,TLAXCALA,LISA-LISETA,96
2011,SONORA,LISA-LISETA,100
2009,OAXACA,LISA-LISETA,110
2009,TABASCO,LISA-LISETA,115
2009,SONORA,LISA-LISETA,120
2013,COLIMA,LISA-LISETA,130
2011,SAN LUIS POTOSI,LISA-LISETA,150
2013,SONORA,LISA-LISETA,150
2013,VERACRUZ,LISA-LISETA,171
2009,ESTADO DE MEXICO,LISA-LISETA,188
2012,YUCATAN,LISA-LISETA,200
2010,ESTADO DE MEXICO,LISA-LISETA,245
2011,BAJA CALIFORNIA SUR,LISA-LISETA,300
2011,TABASCO,LISA-LISETA,300
2010,TAMAUUPAS,LISA-LISETA,305
2012,TLAXCALA,LISA-LISETA,321
2013,ESTADO DE MEXICO,LISA-LISETA,341
2009,SINALOA,LISA-LISETA,485
2012,SINALOA,LISA-LISETA,500
2013,NAYARIT,LISA-LISETA,595
2013,OAXACA,LISA-LISETA,754
2013,YUCATAN,LISA-LISETA,800
2012,OAXACA,LISA-LISETA,853
2013,SINALOA,LISA-LISETA,892
2011,DF,LISA-LISETA,897
2009,DF,LISA-LISETA,1000
2013,DF,LISA-LISETA,1320
2010,OAXACA,LISA-LISETA,1410
2010,DF,LISA-LISETA,1614
2012,NAYARIT,LISA-LISETA,1701
2013,AGUASCALENTES,LISA-LISETA,1810
2012,CHIHUAHUA,LISA-LISETA,2015
2009,BAJA CALIFORNIA SUR,LISA-LISETA,2460
2009,TAMAUUPAS,LISA-LISETA,2536
2011,VERACRUZ,LISA-LISETA,2840.5
2012,AGUASCALENTES,LISA-LISETA,2940
2010,VERACRUZ,LISA-LISETA,3488.5
2011,OAXACA,LISA-LISETA,3585
2011,SINALOA,LISA-LISETA,9331
2012,VERACRUZ,LISA-LISETA,9569.8
2013,JALISCO,LISA-LISETA,12214.25
2009,BAJA CALIFORNIA,LISA-LISETA,17214
,,LISA-LISETA,19271.95
2010,SINALOA,LISA-LISETA,21668
2009,ZACATECAS,LISA-LISETA,26001.8
2013,BAJA CALIFORNIA,LOBINA,0
2013,CAMPECHE,LOBINA,0
2013,CHIAPAS,LOBINA,0
2013,CHIHUAHUA,LOBINA,0
2013,COLIMA,LOBINA,0
2013,DF,LOBINA,0
2013,DURANGO,LOBINA,0
2013,GUANAJUATO,LOBINA,0
2013,GUERRERO,LOBINA,0
2013,HIDALGO,LOBINA,0
2013,MICHOACAN,LOBINA,0
2013,MORELOS,LOBINA,0
2013,NAYARIT,LOBINA,0
2013,NUEVO LEON,LOBINA,0
2013,OAXACA,LOBINA,0
2013,QUERETARO,LOBINA,0
2013,QUINTANA ROO,LOBINA,0
2013,SAN LUIS POTOSI,LOBINA,0
2013,SINALOA,LOBINA,0
2013,TABASCO,LOBINA,0
2013,TAMAUUPAS,LOBINA,0
2013,TLAXCALA,LOBINA,0
2013,VERACRUZ,LOBINA,0
2013,YUCATAN,LOBINA,0
2013,ZACATECAS,LOBINA,0
2013,PUEBLA,LOBINA,2
2013,AGUASCALENTES,LOBINA,4
2013,SONORA,LOBINA,4
2013,ESTADO DE MEXICO,LOBINA,10
2013,BAJA CALIFORNIA SUR,LOBINA,70
2013,COAHUILA,LOBINA,291.5
2013,JALISCO,LOBINA,600
,,LOBINA,981.5
2013,AGUASCALENTES,MARLIN,0
2013,BAJA CALIFORNIA,MARLIN,0
2013,CAMPECHE,MARLIN,0
2013,CHIAPAS,MARLIN,0
2013,CHIHUAHUA,MARLIN,0
2013,COAHUILA,MARLIN,0
2013,DURANGO,MARLIN,0
2013,ESTADO DE MEXICO,MARLIN,0
2013,GUANAJUATO,MARLIN,0
2013,GUERRERO,MARLIN,0
2013,HIDALGO,MARLIN,0
2013,MORELOS,MARLIN,0
2013,NAYARIT,MARLIN,0
2013,NUEVO LEON,MARLIN,0
2013,OAXACA,MARLIN,0
2013,QUERETARO,MARLIN,0
2013,TABASCO,MARLIN,0
2013,TAMAUUPAS,MARLIN,0
2013,TLAXCALA,MARLIN,0
2013,YUCATAN,MARLIN,0
2013,ZACATECAS,MARLIN,0
2013,QUINTANA ROO,MARLIN,3
2013,JALISCO,MARLIN,13
2013,COLIMA,MARLIN,14
2013,SAN LUIS POTOSI,MARLIN,21
2013,SONORA,MARLIN,22
2013,PUEBLA,MARLIN,87
2013,MICHOACAN,MARLIN,315
2013,DF,MARLIN,400
2013,SINALOA,MARLIN,429
2013,VERACRUZ,MARLIN,550
2013,BAJA CALIFORNIA SUR,MARLIN,606.2
,,MARLIN,2460.2
2009,AGUASCAUENTES,MERO,0
2009,BAJA CALIFORNIA,MERO,0
2009,BAJA CALIFORNIA SUR,MERO,0
2009,CAMPECHE,MERO,0
2009,CHIAPAS,MERO,0
2009,CHIHUAHUA,MERO,0
2009,COAHUILA,MERO,0
2009,COLIMA,MERO,0
2009,DF,MERO,0
2009,DURANGO,MERO,0
2009,ESTADO DE MEXICO,MERO,0
2009,GUANAJUATO,MERO,0
2009,JALISCO,MERO,0
2009,MORELOS,MERO,0
2009,NAYARIT,MERO,0
2009,NUEVO LEON,MERO,0
2009,OAXACA,MERO,0
2009,QUERETARO,MERO,0
2009,SAN LUIS POTOSI,MERO,0
2009,SINALOA,MERO,0
2009,SONORA,MERO,0
2009,TABASCO,MERO,0
2009,TAMAUUPAS,MERO,0
2009,ZACATECAS,MERO,0
2010,AGUASCALENTES,MERO,0
2010,BAJA CALIFORNIA,MERO,0
2010,BAJA CALIFORNIA SUR,MERO,0
2010,CAMPECHE,MERO,0
2010,CHIAPAS,MERO,0
2010,CHIHUAHUA,MERO,0
2010,COAHUILA,MERO,0
2010,COLIMA,MERO,0
2010,DURANGO,MERO,0
2010,GUANAJUATO,MERO,0
2010,GUERRERO,MERO,0
2010,HIDALGO,MERO,0
2010,JALISCO,MERO,0
2010,MICHOACAN,MERO,0
2010,MORELOS,MERO,0
2010,NAYARIT,MERO,0
2010,NUEVO LEON,MERO,0
2010,OAXACA,MERO,0
2010,QUERETARO,MERO,0
2010,SAN LUIS POTOSI,MERO,0
2010,SONORA,MERO,0
2010,TABASCO,MERO,0
2010,TAMAUUPAS,MERO,0
2010,TLAXCALA,MERO,0
2011,AGUASCALENTES,MERO,0
2011,BAJA CALIFORNIA,MERO,0
2011,BAJA CALIFORNIA SUR,MERO,0
2011,CHIAPAS,MERO,0
2011,CHIHUAHUA,MERO,0
2011,COAHUILA,MERO,0
2011,COLIMA,MERO,0
2011,DF,MERO,0
2011,DURANGO,MERO,0
2011,GUANAJUATO,MERO,0
2011,GUERRERO,MERO,0
2011,HIDALGO,MERO,0
2011,JALISCO,MERO,0
2011,MICHOACAN,MERO,0
2011,MORELOS,MERO,0
2011,NAYARIT,MERO,0
2011,NUEVO LEON,MERO,0
2011,OAXACA,MERO,0
2011,QUERETARO,MERO,0
2011,SAN LUIS POTOSI,MERO,0
2011,SINALOA,MERO,0
2011,SONORA,MERO,0
2011,TABASCO,MERO,0
2011,TAMAUUPAS,MERO,0
2011,TLAXCALA,MERO,0
2011,VERACRUZ,MERO,0
2011,ZACATECAS,MERO,0
2012,BAJA CALIFORNIA,MERO,0
2012,BAJA CALIFORNIA SUR,MERO,0
2012,CAMPECHE,MERO,0
2012,CHIAPAS,MERO,0
2012,CHIHUAHUA,MERO,0
2012,COLIMA,MERO,0
2012,DF,MERO,0
2012,DURANGO,MERO,0
2012,ESTADO DE MEXICO,MERO,0
2012,GUANAJUATO,MERO,0
2012,GUERRERO,MERO,0
2012,HIDALGO,MERO,0
2012,JALISCO,MERO,0
2012,MICHOACAN,MERO,0
2012,MORELOS,MERO,0
2012,NAYARIT,MERO,0
2012,NUEVO LEON,MERO,0
2012,OAXACA,MERO,0
2012,QUERETARO,MERO,0
2012,SAN LUIS POTOSI,MERO,0
2012,SINALOA,MERO,0
2012,SONORA,MERO,0
2012,TABASCO,MERO,0
2012,TAMAUUPAS,MERO,0
2012,TLAXCALA,MERO,0
2012,VERACRUZ,MERO,0
2012,ZACATECAS,MERO,0
2013,BAJA CALIFORNIA,MERO,0
2013,BAJA CALIFORNIA SUR,MERO,0
2013,CHIAPAS,MERO,0
2013,CHIHUAHUA,MERO,0
2013,COAHUILA,MERO,0
2013,COLIMA,MERO,0
2013,DF,MERO,0
2013,DURANGO,MERO,0
2013,GUANAJUATO,MERO,0
2013,GUERRERO,MERO,0
2013,HIDALGO,MERO,0
2013,MICHOACAN,MERO,0
2013,MORELOS,MERO,0
2013,NAYARIT,MERO,0
2013,NUEVO LEON,MERO,0
2013,OAXACA,MERO,0
2013,QUERETARO,MERO,0
2013,SAN LUIS POTOSI,MERO,0
2013,SINALOA,MERO,0
2013,SONORA,MERO,0
2013,TABASCO,MERO,0
2013,TAMAUUPAS,MERO,0
2013,TLAXCALA,MERO,0
2013,VERACRUZ,MERO,0
2013,ZACATECAS,MERO,0
2011,CAMPECHE,MERO,1
2013,PUEBLA,MERO,1
2009,QUINTANA ROO,MERO,2
2011,ESTADO DE MEXICO,MERO,7
2009,MICHOACAN,MERO,8
2010,QUINTANA ROO,MERO,14
2010,ESTADO DE MEXICO,MERO,15
2010,ZACATECAS,MERO,15
2012,QUINTANA ROO,MERO,20
2011,PUEBLA,MERO,22
2011,QUINTANA ROO,MERO,22
2009,PUEBLA,MERO,24
2009,TLAXCALA,MERO,28
2012,PUEBLA,MERO,64
2009,VERACRUZ,MERO,71
2009,GUERRERO,MERO,80
2012,COAHUILA,MERO,92.1
2010,DF,MERO,100
2010,VERACRUZ,MERO,120
2013,ESTADO DE MEXICO,MERO,120
2009,HIDALGO,MERO,122
2010,PUEBLA,MERO,122
2013,QUINTANA ROO,MERO,170
2013,JALISCO,MERO,400
2013,AGUASCALENTES,MERO,460
2010,SINALOA,MERO,720
2012,AGUASCALENTES,MERO,1554
2010,YUCATAN,MERO,1743
2013,CAMPECHE,MERO,5340
2011,YUCATAN,MERO,8220.5
2012,YUCATAN,MERO,10162
2013,YUCATAN,MERO,37733.3
,,MERO,44224.3
2009,YUCATAN,MERO,47736
2013,CHIAPAS,OSTION,0
2013,COAHUILA,OSTION,0
2013,DF,OSTION,0
2013,DURANGO,OSTION,0
2013,GUERRERO,OSTION,0
2013,HIDALGO,OSTION,0
2013,MORELOS,OSTION,0
2013,NUEVO LEON,OSTION,0
2013,OAXACA,OSTION,0
2013,SONORA,OSTION,0
2013,TAMAUUPAS,OSTION,0
2013,YUCATAN,OSTION,0
2013,ZACATECAS,OSTION,0
2013,QUERETARO,OSTION,2
2013,QUINTANA ROO,OSTION,3
2013,ESTADO DE MEXICO,OSTION,7
2013,GUANAJUATO,OSTION,10
2013,BAJA CALIFORNIA SUR,OSTION,14
2013,MICHOACAN,OSTION,33
2013,AGUASCALENTES,OSTION,43
2013,CAMPECHE,OSTION,57
2013,SAN LUIS POTOSI,OSTION,132
2013,JALISCO,OSTION,170
2013,VERACRUZ,OSTION,175
2013,COLIMA,OSTION,363
2013,BAJA CALIFORNIA,OSTION,400
2013,PUEBLA,OSTION,628
2013,TLAXCALA,OSTION,870
2013,SINALOA,OSTION,1239.5
2013,TABASCO,OSTION,2090
2013,NAYARIT,OSTION,5576
2013,CHIHUAHUA,OSTION,6020
,,OSTION,17832.5
2009,BAJA CALIFORNIA,OSTIÓN,0
2009,CAMPECHE,OSTIÓN,0
2009,CHIAPAS,OSTIÓN,0
2009,COAHUILA,OSTIÓN,0
2009,DURANGO,OSTIÓN,0
2009,ESTADO DE MEXICO,OSTIÓN,0
2009,HIDALGO,OSTIÓN,0
2009,MORELOS,OSTIÓN,0
2009,NUEVO LEON,OSTIÓN,0
2009,OAXACA,OSTIÓN,0
2009,QUINTANA ROO,OSTIÓN,0
2009,SONORA,OSTIÓN,0
2010,BAJA CALIFORNIA,OSTIÓN,0
2010,CHIAPAS,OSTIÓN,0
2010,CHIHUAHUA,OSTIÓN,0
2010,COAHUILA,OSTIÓN,0
2010,DURANGO,OSTIÓN,0
2010,ESTADO DE MEXICO,OSTIÓN,0
2010,GUANAJUATO,OSTIÓN,0
2010,GUERRERO,OSTIÓN,0
2010,HIDALGO,OSTIÓN,0
2010,MORELOS,OSTIÓN,0
2010,OAXACA,OSTIÓN,0
2010,QUERETARO,OSTIÓN,0
2010,SONORA,OSTIÓN,0
2010,TAMAUUPAS,OSTIÓN,0
2010,TLAXCALA,OSTIÓN,0
2010,YUCATAN,OSTIÓN,0
2011,BAJA CALIFORNIA,OSTIÓN,0
2011,CAMPECHE,OSTIÓN,0
2011,CHIAPAS,OSTIÓN,0
2011,COAHUILA,OSTIÓN,0
2011,COLIMA,OSTIÓN,0
2011,DURANGO,OSTIÓN,0
2011,ESTADO DE MEXICO,OSTIÓN,0
2011,GUANAJUATO,OSTIÓN,0
2011,GUERRERO,OSTIÓN,0
2011,HIDALGO,OSTIÓN,0
2011,MORELOS,OSTIÓN,0
2011,NUEVO LEON,OSTIÓN,0
2011,OAXACA,OSTIÓN,0
2011,QUERETARO,OSTIÓN,0
2011,SINALOA,OSTIÓN,0
2011,TAMAUUPAS,OSTIÓN,0
2011,YUCATAN,OSTIÓN,0
2012,BAJA CALIFORNIA,OSTIÓN,0
2012,BAJA CALIFORNIA SUR,OSTIÓN,0
2012,CAMPECHE,OSTIÓN,0
2012,CHIAPAS,OSTIÓN,0
2012,CHIHUAHUA,OSTIÓN,0
2012,COLIMA,OSTIÓN,0
2012,DF,OSTIÓN,0
2012,DURANGO,OSTIÓN,0
2012,GUANAJUATO,OSTIÓN,0
2012,GUERRERO,OSTIÓN,0
2012,HIDALGO,OSTIÓN,0
2012,MORELOS,OSTIÓN,0
2012,NUEVO LEON,OSTIÓN,0
2012,OAXACA,OSTIÓN,0
2012,QUERETARO,OSTIÓN,0
2012,SONORA,OSTIÓN,0
2012,TAMAUUPAS,OSTIÓN,0
2011,AGUASCALENTES,OSTIÓN,1
2012,JALISCO,OSTIÓN,1
2009,YUCATAN,OSTIÓN,3.5
2011,QUINTANA ROO,OSTIÓN,4
2012,ESTADO DE MEXICO,OSTIÓN,4
2009,AGUASCAUENTES,OSTIÓN,7
2011,TLAXCALA,OSTIÓN,15
2012,AGUASCALENTES,OSTIÓN,16
2010,QUINTANA ROO,OSTIÓN,18
2010,COLIMA,OSTIÓN,20
2010,NUEVO LEON,OSTIÓN,20
2011,ZACATECAS,OSTIÓN,20
2010,MICHOACAN,OSTIÓN,27
2009,GUANAJUATO,OSTIÓN,28
2012,QUINTANA ROO,OSTIÓN,30
2012,TLAXCALA,OSTIÓN,30
2012,YUCATAN,OSTIÓN,36
2010,ZACATECAS,OSTIÓN,37
2009,TAMAUUPAS,OSTIÓN,40
2009,QUERETARO,OSTIÓN,43
2012,MICHOACAN,OSTIÓN,47
2009,MICHOACAN,OSTIÓN,56
2012,ZACATECAS,OSTIÓN,58.4
2009,ZACATECAS,OSTIÓN,67
2012,PUEBLA,OSTIÓN,70
2010,CAMPECHE,OSTIÓN,80
2011,SONORA,OSTIÓN,80
2012,VERACRUZ,OSTIÓN,90
2009,PUEBLA,OSTIÓN,111
2011,MICHOACAN,OSTIÓN,120
2010,AGUASCALENTES,OSTIÓN,150
2011,SAN LUIS POTOSI,OSTIÓN,172
2011,PUEBLA,OSTIÓN,175
2012,COAHUILA,OSTIÓN,194
2010,VERACRUZ,OSTIÓN,210
2010,SINALOA,OSTIÓN,250
2009,SINALOA,OSTIÓN,301
2010,BAJA CALIFORNIA SUR,OSTIÓN,390
2011,BAJA CALIFORNIA SUR,OSTIÓN,400
2009,SAN LUIS POTOSI,OSTIÓN,416
2009,BAJA CALIFORNIA SUR,OSTIÓN,490.33
2012,TABASCO,OSTIÓN,580
2012,SINALOA,OSTIÓN,600
2009,TLAXCALA,OSTIÓN,710
2010,NAYARIT,OSTIÓN,710
2010,JALISCO,OSTIÓN,764
2009,VERACRUZ,OSTIÓN,852
2010,PUEBLA,OSTIÓN,890
2010,SAN LUIS POTOSI,OSTIÓN,908
2009,CHIHUAHUA,OSTIÓN,915
2011,NAYARIT,OSTIÓN,925
2012,SAN LUIS POTOSI,OSTIÓN,962
2009,JALISCO,OSTIÓN,1211.9
2009,NAYARIT,OSTIÓN,1520
2011,VERACRUZ,OSTIÓN,2018.2
2009,COLIMA,OSTIÓN,2600
2010,TABASCO,OSTIÓN,2904
2009,DF,OSTIÓN,2950
2009,GUERRERO,OSTIÓN,3006.76
2011,DF,OSTIÓN,3144
2011,TABASCO,OSTIÓN,3180
2010,DF,OSTIÓN,3805
2009,TABASCO,OSTIÓN,4588
2011,JALISCO,OSTIÓN,6234.8
2011,CHIHUAHUA,OSTIÓN,12250
2012,NAYARIT,OSTIÓN,442250
2009,AGUASCAUENTES,OTROS,0
2009,CHIAPAS,OTROS,0
2009,DURANGO,OTROS,0
